4037	0.004992643814521578
2625	0.004073980234153511
6634	0.003726377649422212
15	0.0031006959208563097
2398	0.0028170599704180517
2328	0.002577386696895652
2470	0.002545310723268437
3089	0.0024726100308572296
6946	0.002374397527085826
3352	0.002364938757448229
5412	0.002347288081819344
4191	0.0022938078298905366
7632	0.002268472361048126
7553	0.0021823084117045875
737	0.00214543209663912
1297	0.00213819972510785
3456	0.0021116192356961903
2237	0.0021079205392147324
5254	0.002079481687558849
6832	0.002072119402976068
2066	0.0020015231796943617
4712	0.0019050398205331088
762	0.0018833259807424915
7092	0.0018792259800792842
1186	0.001866213304598656
4310	0.0018591736751930553
6774	0.0017777607468593723
7620	0.0017647807743192561
2958	0.0017312282593249198
4335	0.001685766131305444
993	0.001653032278768997
4828	0.0016474381914037318
3537	0.001644248492478384
4875	0.0016401387364929846
6006	0.001628179898654189
2657	0.0016247652090047818
271	0.0016246642224530673
665	0.0016141878105399093
1549	0.0016120454651009201
4735	0.0015927895352710341
4256	0.0015870969043631604
3238	0.00152130133408039
5484	0.0014862954804262538
825	0.0014858184673432302
3498	0.0014853415751013431
2565	0.0014826542411855914
4261	0.001470842480732314
3568	0.001451892619141251
5123	0.0014502975301353496
2654	0.0014360425141896767
3084	0.0014319183373226333
2485	0.0014059845227794058
5079	0.001400151218955564
6784	0.0013994205070020757
5404	0.0013835163688006992
2535	0.0013832472169389622
2871	0.0013814279460536082
5543	0.0013607524422414928
6334	0.001347956857755999
5459	0.001344990529364459
3897	0.0013444573411989567
28	0.0013412228512064519
8042	0.0013170812661503092
4400	0.0013071765943355044
1842	0.0012986716728796651
2859	0.0012936242437149813
3562	0.001287725425511984
4600	0.0012828035460713963
2746	0.0012788760856534162
3334	0.001278530107238465
2576	0.0012785244592395323
3034	0.0012743893820684003
5226	0.0012688073384266394
7809	0.0012621682540125783
2651	0.001242631996085991
5022	0.0012316369031311653
3321	0.001195579495207317
1633	0.0011847663287471843
5563	0.0011832965716754068
4099	0.0011777408338843223
1211	0.0011730461644489964
1754	0.001162688110338854
3459	0.001159494507461811
8293	0.0011541365599762351
4040	0.0011523218327754916
4666	0.0011482826067716393
1726	0.0011431441332517556
4981	0.0011425069416835813
7961	0.0011413096353523285
4531	0.0011367753082983018
2516	0.0011344380744607386
6124	0.001132386483637309
5605	0.0011231069210976645
6330	0.0011224866814326195
6059	0.0011201076785038106
3962	0.0011187221763721905
3005	0.0011109643654623352
7890	0.0011098826386475634
86	0.0011040082622132933
7214	0.0011002287636630705
