4037	0.004962688522373677
2625	0.004044337573214972
6634	0.003696240693792056
15	0.0030706527546639976
2398	0.0027869552313443203
2328	0.002547377964545449
2470	0.0025152852402615757
3089	0.002442410921732562
6946	0.0023404765775170257
3352	0.0023347315318316053
5412	0.00231714801201018
4191	0.0022636290573514045
7632	0.002237969704138175
7553	0.002152018232652895
737	0.0021152059005372734
1297	0.0021084249252780033
3456	0.002081167165964577
2237	0.00207786371134121
5254	0.002049128957239605
6832	0.0020417456370174637
2066	0.0019714751072272114
4712	0.0018744179984977948
762	0.001853409282821597
7092	0.0018485751953705102
1186	0.0018362167192025765
4310	0.0018287661509199526
6774	0.0017474104777668062
7620	0.0017343731802424512
2958	0.0017011248524787291
4335	0.0016555272948461884
993	0.0016230145510401487
4828	0.0016172427746542724
3537	0.00161400997827876
4875	0.0016092713186114077
271	0.0015947334952560591
2657	0.0015944626370279172
6006	0.0015934380418213296
665	0.0015840296779818118
1549	0.001581785237851034
4735	0.0015625526138489932
4256	0.0015569529016122583
3238	0.001490853372164307
5484	0.0014558819361493044
825	0.001455534260893709
3498	0.0014549876619105336
2565	0.0014523416057850645
4261	0.0014405347674077919
3568	0.0014215664598788637
5123	0.0014199330087008085
2654	0.0014058136084296655
3084	0.0014014120834969332
2485	0.0013757081892789463
5079	0.0013696653915245694
6784	0.0013689825508028288
5404	0.0013531577742427236
2535	0.0013528807935126038
2871	0.0013510958372849283
5543	0.0013303346716686934
5459	0.0013145810947182844
6334	0.0013144975563037732
3897	0.0013140469522613133
28	0.0013110252653521
8042	0.001284864590408546
4400	0.0012768307725611109
1842	0.0012683269162742656
2859	0.0012629980409446164
3562	0.0012574407836655407
4600	0.001252483634212996
2746	0.0012484342491376698
2576	0.0012481735970225317
3334	0.0012479910083190184
3034	0.001244110388065638
5226	0.0012384990394978593
7809	0.001231712477783281
2651	0.0012124243143998214
5022	0.0012011337004190457
3321	0.001165209967370084
1633	0.0011546059346029603
5563	0.0011526025392133803
4099	0.0011473348945840972
1211	0.001142916141389321
1754	0.0011324520028233866
3459	0.0011290670441901484
8293	0.0011237645798626407
4040	0.001122033748080813
4666	0.001117852372039355
1726	0.001112996973310298
4981	0.0011120798956578092
7961	0.0011109380850342066
4531	0.001106370366833352
2516	0.0011040723678170403
6124	0.0011020087079420813
5605	0.0010925720426918362
3962	0.0010880598301679513
6330	0.0010877167092005317
3005	0.0010807057155032514
7890	0.0010793757846850607
86	0.0010739573154320034
7214	0.001069729105650522
2775	0.0010679048780339096
